cod_municipio;variavel;faixa_harmonizada;valor;ano_referencia;classificacao
2406007;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2406007;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2406007;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2406007;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;3790.0;2017;harmonizada
2406007;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2406007;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;1983.0;2017;harmonizada
2406106;Número de estabelecimentos agropecuários;ate_10_ha;239.0;2017;harmonizada
2406106;Número de estabelecimentos agropecuários;mais_1000_ha;9.0;2017;harmonizada
2406106;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;125.0;2017;harmonizada
2406106;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;254.0;2017;harmonizada
2406106;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;18.0;2017;harmonizada
2406106;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;75.0;2017;harmonizada
2406106;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2406106;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2406106;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;26959.0;2017;harmonizada
2406106;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;5844.0;2017;harmonizada
2406106;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;11454.0;2017;harmonizada
2406106;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;5181.0;2017;harmonizada
2406155;Número de estabelecimentos agropecuários;ate_10_ha;210.0;2017;harmonizada
2406155;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2406155;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;2.0;2017;harmonizada
2406155;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;39.0;2017;harmonizada
2406155;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
2406155;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;4.0;2017;harmonizada
2406155;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2406155;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2406155;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2406155;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;756.0;2017;harmonizada
2406155;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2406155;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;285.0;2017;harmonizada
2406205;Número de estabelecimentos agropecuários;ate_10_ha;312.0;2017;harmonizada
2406205;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2406205;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;5.0;2017;harmonizada
2406205;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;51.0;2017;harmonizada
2406205;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2406205;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;11.0;2017;harmonizada
2406205;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2406205;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2406205;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2406205;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;1018.0;2017;harmonizada
2406205;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2406205;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;770.0;2017;harmonizada
2406304;Número de estabelecimentos agropecuários;ate_10_ha;449.0;2017;harmonizada
2406304;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2406304;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;19.0;2017;harmonizada
2406304;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;58.0;2017;harmonizada
2406304;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2406304;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;9.0;2017;harmonizada
2406304;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2406304;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2406304;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;4055.0;2017;harmonizada
2406304;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;1244.0;2017;harmonizada
2406304;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2406304;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;670.0;2017;harmonizada
2406403;Número de estabelecimentos agropecuários;ate_10_ha;9.0;2017;harmonizada
2406403;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2406403;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;11.0;2017;harmonizada
2406403;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;61.0;2017;harmonizada
2406403;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2406403;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;14.0;2017;harmonizada
2406403;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2406403;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2406403;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;2089.0;2017;harmonizada
2406403;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;1478.0;2017;harmonizada
2406403;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2406403;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;952.0;2017;harmonizada
2406502;Número de estabelecimentos agropecuários;ate_10_ha;1774.0;2017;harmonizada
2406502;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
2406502;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;5.0;2017;harmonizada
2406502;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;154.0;2017;harmonizada
2406502;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
2406502;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;4.0;2017;harmonizada
2406502;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2406502;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2406502;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2406502;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;2220.0;2017;harmonizada
2406502;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2406502;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;221.0;2017;harmonizada
2406601;Número de estabelecimentos agropecuários;ate_10_ha;299.0;2017;harmonizada
2406601;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2406601;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;9.0;2017;harmonizada
2406601;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;52.0;2017;harmonizada
2406601;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
2406601;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;7.0;2017;harmonizada
2406601;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2406601;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2406601;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2406601;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;928.0;2017;harmonizada
2406601;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2406601;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;481.0;2017;harmonizada
2406700;Número de estabelecimentos agropecuários;ate_10_ha;103.0;2017;harmonizada
2406700;Número de estabelecimentos agropecuários;mais_1000_ha;11.0;2017;harmonizada
2406700;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;55.0;2017;harmonizada
2406700;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;205.0;2017;harmonizada
2406700;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;13.0;2017;harmonizada
2406700;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;42.0;2017;harmonizada
2406700;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2406700;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2406700;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;11587.0;2017;harmonizada
2406700;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;4546.0;2017;harmonizada
2406700;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;8793.0;2017;harmonizada
2406700;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2910.0;2017;harmonizada
2406809;Número de estabelecimentos agropecuários;ate_10_ha;85.0;2017;harmonizada
2406809;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2406809;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;7.0;2017;harmonizada
2406809;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;45.0;2017;harmonizada
2406809;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
2406809;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;7.0;2017;harmonizada
2406809;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2406809;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2406809;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2406809;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;990.0;2017;harmonizada
2406809;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2406809;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;481.0;2017;harmonizada
2406908;Número de estabelecimentos agropecuários;ate_10_ha;87.0;2017;harmonizada
2406908;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2406908;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;8.0;2017;harmonizada
2406908;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;25.0;2017;harmonizada
2406908;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2406908;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;2.0;2017;harmonizada
2406908;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2406908;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2406908;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2406908;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;504.0;2017;harmonizada
2406908;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2406908;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;;2017;harmonizada
2407005;Número de estabelecimentos agropecuários;ate_10_ha;229.0;2017;harmonizada
2407005;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2407005;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;27.0;2017;harmonizada
2407005;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;123.0;2017;harmonizada
2407005;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
2407005;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;23.0;2017;harmonizada
2407005;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2407005;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2407005;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2407005;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;2796.0;2017;harmonizada
2407005;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2407005;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;1533.0;2017;harmonizada
2407104;Número de estabelecimentos agropecuários;ate_10_ha;640.0;2017;harmonizada
2407104;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
2407104;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;28.0;2017;harmonizada
2407104;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;238.0;2017;harmonizada
2407104;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;6.0;2017;harmonizada
2407104;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;26.0;2017;harmonizada
2407104;Área dos estabelecimentos agropecuários;ate_10_ha;2598.0;2017;harmonizada
2407104;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2407104;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;5180.0;2017;harmonizada
2407104;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;3479.0;2017;harmonizada
2407104;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;3776.0;2017;harmonizada
2407104;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;1904.0;2017;harmonizada
2407203;Número de estabelecimentos agropecuários;ate_10_ha;18.0;2017;harmonizada
2407203;Número de estabelecimentos agropecuários;mais_1000_ha;3.0;2017;harmonizada
2407203;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;10.0;2017;harmonizada
2407203;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;64.0;2017;harmonizada
2407203;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;2.0;2017;harmonizada
2407203;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;12.0;2017;harmonizada
2407203;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2407203;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2407203;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;2353.0;2017;harmonizada
2407203;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;1318.0;2017;harmonizada
2407203;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2407203;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;872.0;2017;harmonizada
2407252;Número de estabelecimentos agropecuários;ate_10_ha;24.0;2017;harmonizada
2407252;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2407252;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;10.0;2017;harmonizada
2407252;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;26.0;2017;harmonizada
2407252;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2407252;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;15.0;2017;harmonizada
2407252;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2407252;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2407252;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2407252;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;717.0;2017;harmonizada
2407252;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2407252;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;1062.0;2017;harmonizada
2407302;Número de estabelecimentos agropecuários;ate_10_ha;82.0;2017;harmonizada
2407302;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
2407302;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;46.0;2017;harmonizada
2407302;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;177.0;2017;harmonizada
2407302;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;3.0;2017;harmonizada
2407302;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;41.0;2017;harmonizada
2407302;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2407302;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2407302;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;10072.0;2017;harmonizada
2407302;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;4486.0;2017;harmonizada
2407302;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2407302;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2934.0;2017;harmonizada
2407401;Número de estabelecimentos agropecuários;ate_10_ha;181.0;2017;harmonizada
2407401;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
2407401;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;4.0;2017;harmonizada
2407401;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;62.0;2017;harmonizada
2407401;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;2.0;2017;harmonizada
2407401;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;11.0;2017;harmonizada
2407401;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2407401;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2407401;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2407401;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;1523.0;2017;harmonizada
